,LB,BOLE,MOOB,ARF,ARFre,RVU-LB,VU-ARF,VU-ARFre,OALE,CALMID
518,0.821809169,0.817945273,0.82206218,0.821864499,0.821173893,0.818530894,0.821003531,0.819505796,0.819843624,0.822147305
519,0.757650696,0.75185946,0.766316699,0.756832939,0.75617519,0.751142492,0.754256129,0.751936639,0.757302758,0.763465902
520,0.761228963,0.755054121,0.766484397,0.760356378,0.758311114,0.754132975,0.757476472,0.755693392,0.757878711,0.763960198
521,0.760940308,0.753598299,0.766486149,0.760861387,0.762069419,0.752102071,0.757324046,0.755931111,0.758092632,0.764049833
522,0.705340212,0.707081849,0.719801959,0.69292513,0.69310144,0.675644768,0.670975058,0.662664241,0.700491836,0.70856264
523,0.661856298,0.694238223,0.754368551,0.670522738,0.682513996,0.62248894,0.627124371,0.61554853,0.694492515,0.706725084
524,0.678800952,0.673992665,0.730728689,0.652932626,0.666914929,0.599938402,0.623027987,0.613198243,0.704507082,0.69413907
525,0.713934055,0.707068765,0.720934173,0.699900681,0.701454524,0.690405426,0.691278407,0.687222627,0.710899063,0.71319952
526,0.728641121,0.723386549,0.732588386,0.723230497,0.722328544,0.721826098,0.716751743,0.718300001,0.724642049,0.728999775
527,0.715879147,0.70843891,0.732285864,0.703959055,0.700925582,0.702235457,0.70988798,0.702528385,0.714264785,0.719351537
528,0.725259041,0.721705429,0.731374789,0.718653105,0.720646661,0.706022503,0.708294803,0.677113056,0.72158839,0.722029114
529,0.761745044,0.758458862,0.766227309,0.756228198,0.757527735,0.758114732,0.756809472,0.758646428,0.759827813,0.763620802
530,0.721427687,0.715999378,0.726905176,0.712584188,0.715052462,0.698433001,0.709417785,0.699446995,0.717086268,0.720407143
531,0.728164094,0.721835726,0.727908271,0.719187794,0.722329049,0.710622009,0.710802901,0.700794954,0.723028323,0.727350256
532,0.720700577,0.718366867,0.727638667,0.71282578,0.714198531,0.70423678,0.706385664,0.706159213,0.718484786,0.723332374
533,0.726720869,0.72023864,0.730239175,0.718708699,0.71539913,0.709408413,0.708591954,0.709049988,0.721359337,0.72689941
534,0.723427619,0.716366636,0.730466386,0.715144285,0.714534624,0.706294151,0.704033544,0.703625868,0.718807137,0.723625843
535,0.66832935,0.638680018,0.718655085,0.627578019,0.619122254,0.621308514,0.642220332,0.600598313,0.66668707,0.709710856
536,0.722301773,0.7178459,0.732212242,0.71005051,0.712569443,0.703253787,0.711853594,0.707808719,0.720969166,0.72322906
537,0.711464521,0.701387871,0.721094649,0.697803689,0.697586901,0.687383186,0.686302961,0.65662955,0.710642948,0.713526263
538,0.727447279,0.724330081,0.732371066,0.720904882,0.718211334,0.721524829,0.715563851,0.720674322,0.723114129,0.730687722
539,0.759473605,0.75036177,0.766242927,0.754850443,0.751685044,0.751816492,0.756892189,0.755267998,0.756120755,0.762084128
540,0.724192265,0.71605911,0.731888887,0.716754762,0.715962033,0.708080338,0.711411398,0.689126814,0.720594404,0.726787457
541,0.761249523,0.757376449,0.766299173,0.756644096,0.757179436,0.756346622,0.755811387,0.752163522,0.760569347,0.763850518
542,0.718201681,0.709947618,0.73177838,0.709573461,0.702087743,0.710265553,0.711596414,0.702640538,0.718103756,0.723819192
543,0.724506371,0.719647074,0.728098759,0.715585371,0.717534317,0.71156982,0.7093568,0.705937737,0.720805772,0.727544434
544,0.721149681,0.711357593,0.730991116,0.702976471,0.708316545,0.709002011,0.710648012,0.705858341,0.718382725,0.727324825
545,0.726547406,0.721349229,0.731812785,0.715677155,0.717341321,0.711985579,0.709561213,0.710316802,0.720842254,0.727933165
546,0.684152732,0.650495706,0.714134331,0.660504539,0.67122899,0.664049379,0.680899896,0.663177094,0.679253437,0.693123924
547,0.723707556,0.708378051,0.73125581,0.705856338,0.703090862,0.71177698,0.714018853,0.704510264,0.71868285,0.72645531
548,0.707861557,0.700403841,0.718140293,0.704628207,0.705581364,0.696706114,0.696688243,0.707235693,0.703367719,0.697012962
549,0.717026053,0.710609068,0.72044802,0.701965025,0.695469323,0.7055362,0.707562771,0.691594079,0.703208775,0.714684431
550,0.759064324,0.754892753,0.766322163,0.750301549,0.750446816,0.754327384,0.759633879,0.756244408,0.75704373,0.762563469
551,0.720476175,0.716272376,0.731862034,0.72041781,0.722240513,0.71591324,0.721982307,0.724969968,0.710631116,0.72637532
552,0.725789601,0.722099267,0.732285123,0.719955282,0.720338151,0.72062742,0.721344141,0.716738754,0.718078251,0.729873118
553,0.7241723,0.710811427,0.732395697,0.714598414,0.709147859,0.716875584,0.725399179,0.725550772,0.711598393,0.728990631
554,0.709795931,0.70215532,0.720055362,0.686670443,0.694638871,0.701240385,0.70195658,0.699625492,0.70228673,0.714962664
555,0.709567865,0.701831928,0.720504833,0.696238892,0.699760413,0.701280703,0.700517908,0.698842705,0.702189199,0.717895507
556,0.706702649,0.697806986,0.72069341,0.694044961,0.691954774,0.698594817,0.701244188,0.705594501,0.696600635,0.715273357
557,0.704537985,0.690533928,0.730365158,0.689589447,0.696449928,0.670068581,0.688310677,0.675142871,0.700991653,0.701161491
558,0.751558482,0.743092041,0.761987795,0.749507425,0.748085398,0.740905799,0.741718935,0.738182233,0.751277196,0.75387545
559,0.751008907,0.74440999,0.757908323,0.753242172,0.751742977,0.743270811,0.742549338,0.747569243,0.751423161,0.755442598
560,0.82101298,0.818063583,0.82134375,0.821228652,0.820276386,0.81728399,0.815817284,0.817126009,0.817274864,0.821414505
561,0.717739942,0.702065089,0.720976962,0.701088157,0.706318103,0.699442463,0.684950061,0.691315741,0.712460161,0.718826508
562,0.717072896,0.712420615,0.732490685,0.699746257,0.689459732,0.700790874,0.705646495,0.709337144,0.721977048,0.726482591
563,0.76608249,0.761421822,0.766285515,0.763787017,0.76091619,0.760767172,0.755658322,0.757829759,0.762802216,0.766280653
564,0.722756856,0.719825219,0.733200483,0.712619969,0.707657273,0.701500058,0.71122103,0.716752251,0.725918979,0.728926575
565,0.758799284,0.751688757,0.766075458,0.753561765,0.754176368,0.741753626,0.752189393,0.752944379,0.756196929,0.761707146
566,0.821795917,0.818469808,0.822068179,0.821813232,0.820976741,0.817702891,0.820411215,0.820770604,0.820180747,0.822146955
567,0.758001076,0.748155284,0.766283426,0.754512441,0.753396315,0.74849489,0.754392729,0.755017884,0.757011662,0.76394521
568,0.756193576,0.752321637,0.766363387,0.757582311,0.75615981,0.753334951,0.756327308,0.757150539,0.758600468,0.765392071
569,0.76110961,0.754407958,0.766495556,0.760192671,0.760615644,0.756405819,0.757596452,0.754299497,0.759275751,0.766041555
570,0.679741279,0.693078885,0.714995621,0.6656257,0.662361245,0.654080365,0.650802812,0.645370396,0.684693761,0.703736109
571,0.686998836,0.681685818,0.728709925,0.649812407,0.660897066,0.615694554,0.626422933,0.623570795,0.697794145,0.698380922
572,0.713953009,0.709271656,0.721444576,0.691031954,0.706133561,0.692121895,0.677665767,0.660818547,0.711519966,0.71650467
573,0.727988602,0.722209952,0.73293571,0.722508937,0.723542092,0.721282291,0.712724928,0.712575883,0.725847357,0.729244899
574,0.66999466,0.695013315,0.712543174,0.677960117,0.659468624,0.655074656,0.653439384,0.657524261,0.68054501,0.701051731
575,0.727215626,0.722028164,0.729629317,0.721764761,0.721982661,0.710269277,0.710681495,0.713960011,0.721793178,0.729143764
576,0.722042653,0.716885127,0.729620467,0.715883253,0.717876921,0.707762963,0.703953006,0.704639182,0.718686936,0.727566838
577,0.72294358,0.717612629,0.73174295,0.718733136,0.717896622,0.711406571,0.706095563,0.710928018,0.719268223,0.7281584
578,0.724946232,0.71736346,0.730143786,0.715135328,0.717712873,0.710143407,0.703369114,0.708524538,0.718254428,0.727521981
579,0.708091166,0.698588997,0.716282325,0.684282145,0.692236686,0.681734873,0.674753726,0.656957584,0.698655703,0.714255528
580,0.709651004,0.701811933,0.720336305,0.697978487,0.694432759,0.68946677,0.689539706,0.675859214,0.708397003,0.715480738
581,0.727625112,0.72373234,0.732971742,0.715871886,0.722147958,0.721603414,0.715825892,0.718162389,0.727106227,0.731255511
582,0.760106861,0.75237709,0.766101814,0.756616529,0.757359638,0.751992501,0.758346539,0.756234946,0.75720332,0.76449244
583,0.726221825,0.720187662,0.729299613,0.716452285,0.716708444,0.709156528,0.714304135,0.716331741,0.722211765,0.729375965
584,0.719288553,0.712018474,0.730862886,0.713583995,0.710448241,0.707771836,0.71225681,0.712569142,0.717734938,0.728856524
585,0.722232125,0.7117492,0.732322303,0.710021316,0.710102338,0.711357886,0.710159341,0.710961723,0.719207779,0.729713773
586,0.725631955,0.719785655,0.729962624,0.709174446,0.714237899,0.708242628,0.7062826,0.708960584,0.715474091,0.727684495
587,0.690912108,0.646490226,0.721293853,0.657095473,0.657301407,0.662386208,0.692675578,0.686243913,0.683384409,0.712981518
588,0.70808596,0.62706174,0.726495222,0.684936534,0.69121998,0.682794872,0.700791937,0.704203989,0.703139881,0.714978661
589,0.713243223,0.699750185,0.721660288,0.692441478,0.699456489,0.700745403,0.699879619,0.68995586,0.709490568,0.71859498
590,0.708431034,0.692974682,0.719415774,0.701799662,0.699310366,0.685990544,0.70066928,0.709481343,0.699476208,0.715461891
591,0.709955848,0.691736834,0.719562611,0.696715139,0.695713917,0.690145682,0.704367759,0.714099028,0.698625659,0.717052104
592,0.713174956,0.698014715,0.720311838,0.699066866,0.694353413,0.696050602,0.701876653,0.704599747,0.699990654,0.718432259
593,0.686265755,0.689217034,0.730592108,0.666206782,0.657242201,0.666157906,0.669575825,0.667051655,0.697566855,0.724807442
594,0.753713081,0.74798839,0.762529406,0.749700025,0.744992527,0.738405049,0.738382744,0.741665461,0.750674367,0.753031467
595,0.753351031,0.742850037,0.764910833,0.74870476,0.752658742,0.745412081,0.742256767,0.745832422,0.748933224,0.755523216
596,0.8211465,0.818525997,0.821539863,0.821139853,0.820725385,0.817203813,0.814102068,0.815649567,0.817058467,0.82128264
597,0.70522976,0.695159772,0.721012667,0.69007461,0.695700262,0.686137168,0.678627559,0.674894042,0.70657043,0.715031442
598,0.722256381,0.718159326,0.732919876,0.71874109,0.697015661,0.708777627,0.70767056,0.715565998,0.722680068,0.727483418
599,0.723252204,0.721475771,0.73300999,0.712115191,0.715033915,0.71706887,0.721835681,0.713638391,0.723196968,0.731156275
600,0.757228852,0.752467353,0.766187659,0.757327257,0.757134625,0.75168872,0.758432643,0.752930427,0.757067272,0.764066048
601,0.76069412,0.754464906,0.766297127,0.758974205,0.758485881,0.754527179,0.760346281,0.752161596,0.75863197,0.765469517
602,0.758561836,0.755550497,0.766377693,0.757178075,0.758092386,0.753153188,0.758400859,0.754060261,0.755857623,0.76550927
603,0.672556675,0.70383877,0.726875334,0.648941791,0.655851701,0.648060267,0.644448583,0.610728195,0.682534496,0.711922307
604,0.703039922,0.70740074,0.719961882,0.69804157,0.701687099,0.688661642,0.680605772,0.654102048,0.706007049,0.71536553
605,0.694037727,0.69844324,0.720904915,0.695588912,0.697555506,0.697377558,0.693668745,0.694499718,0.704803631,0.718615965
606,0.723218262,0.721369639,0.731377077,0.717362302,0.721125925,0.711035925,0.705924693,0.701169827,0.723258815,0.730284263
607,0.721195378,0.716350589,0.732745897,0.711456342,0.717446035,0.707329297,0.704231563,0.708677465,0.720874282,0.730394813
608,0.721595313,0.718493674,0.728665177,0.708690147,0.71766966,0.708718844,0.704641879,0.704007871,0.718035226,0.728852539
609,0.689154024,0.680893957,0.720997641,0.68031705,0.696365795,0.692157164,0.684567286,0.686015865,0.705722095,0.718499048
610,0.704651361,0.70362877,0.721133618,0.700892735,0.707017637,0.702568616,0.697418947,0.69463094,0.712664865,0.720847944
611,0.717611707,0.712295168,0.731856022,0.717011107,0.72208229,0.710758824,0.712605374,0.710311349,0.720498151,0.731525517
612,0.722654007,0.716121019,0.732643086,0.716513411,0.71680554,0.70964734,0.71180808,0.711953796,0.718565525,0.731701618
613,0.683453075,0.64854823,0.717031571,0.670167836,0.678330304,0.662901743,0.689990243,0.691993947,0.679508351,0.709705485
614,0.695803485,0.679865202,0.717371795,0.696529009,0.706787486,0.680261739,0.702766907,0.701326215,0.701027681,0.714526008
615,0.718669672,0.706443617,0.732078891,0.694237997,0.717041494,0.685244164,0.705562582,0.703058363,0.706824906,0.728761337
616,0.705273988,0.696939894,0.720794838,0.695376565,0.712018282,0.690625169,0.703162,0.698302699,0.703642875,0.719695727
617,0.710810199,0.6998392,0.721765773,0.704636675,0.708484868,0.690189684,0.701517254,0.69749226,0.696428014,0.719724335
618,0.701089169,0.69523271,0.716716833,0.692645906,0.699425432,0.67483666,0.668299312,0.666456649,0.692208461,0.706120969
619,0.7606776,0.752187801,0.763974797,0.759106678,0.75729604,0.74914207,0.73825878,0.748330246,0.749684159,0.75986817
620,0.715015193,0.679956806,0.71717612,0.695078011,0.69794587,0.697926454,0.689722713,0.6863227,0.705959484,0.717436518
621,0.721822058,0.719090261,0.73253781,0.714436197,0.699171478,0.714673601,0.716917057,0.716002601,0.718866168,0.729748963
622,0.758671602,0.750708435,0.766310603,0.751562197,0.754534114,0.749411236,0.758219557,0.759829453,0.755773884,0.764367594
623,0.762083692,0.75477983,0.766445394,0.756808456,0.75657254,0.753018525,0.759730648,0.758197981,0.758577615,0.765656405
624,0.707734569,0.695189747,0.719298097,0.684575605,0.690658143,0.653321154,0.669312374,0.654949952,0.701441992,0.708660239
625,0.715649839,0.709105119,0.720373425,0.701519107,0.701632615,0.689414061,0.681121627,0.669092835,0.709504876,0.717097265
626,0.723798649,0.717241447,0.732997627,0.717147661,0.711771807,0.708376017,0.707394722,0.713603276,0.721817878,0.730772158
627,0.722208961,0.721194569,0.73059134,0.71213879,0.715964481,0.707773026,0.705039814,0.703210952,0.718297476,0.72878319
628,0.716507644,0.69907605,0.721091336,0.704197161,0.704658157,0.701178027,0.690377358,0.686569589,0.710369274,0.720738816
629,0.714413587,0.704434892,0.721715303,0.697625959,0.708250443,0.699099705,0.691559119,0.690798318,0.705788903,0.720653215
630,0.725384689,0.713474474,0.730651933,0.716980248,0.720404672,0.709279241,0.710147336,0.704690564,0.716665556,0.730868985
631,0.713472705,0.694622603,0.729605243,0.710525092,0.712605752,0.68021982,0.704227855,0.704535535,0.705902821,0.724178549
632,0.710410336,0.69928698,0.732377015,0.707973433,0.720305315,0.676968611,0.708693003,0.706276875,0.706883506,0.726011438
633,0.69634852,0.68103404,0.724496218,0.692622905,0.692245658,0.653615767,0.676596208,0.678967716,0.686604482,0.710563298
634,0.753114129,0.747380281,0.763772743,0.735327347,0.749372452,0.739939633,0.738731541,0.746201849,0.751012583,0.759318104
635,0.711756141,0.691970343,0.719843065,0.69241222,0.708078882,0.700433311,0.689203537,0.694455588,0.703256566,0.718626852
636,0.72843329,0.71996631,0.733057577,0.719485434,0.726787638,0.71955455,0.722565364,0.720965046,0.723406987,0.731893548
637,0.710640852,0.703316207,0.72135291,0.693605916,0.698543237,0.671585051,0.672762781,0.670402337,0.70136976,0.710186474
638,0.684650437,0.676977388,0.731498477,0.659234227,0.67449706,0.664635469,0.642069438,0.640376971,0.700340359,0.718724043
639,0.71445973,0.704756988,0.720602774,0.697120883,0.705848824,0.696243607,0.688211757,0.688004543,0.70323746,0.718838266
640,0.720322371,0.710666144,0.721234823,0.705749349,0.713747465,0.704251661,0.690657954,0.697270803,0.708041421,0.72093872
641,0.696480028,0.669372295,0.728635298,0.685902051,0.718178098,0.681798046,0.700206765,0.702980922,0.682797624,0.723062934
642,0.706016786,0.697462844,0.724975097,0.678599955,0.691405969,0.641787825,0.675419259,0.691969227,0.674754248,0.71291724
643,0.716734525,0.692278602,0.721494874,0.699524443,0.683105395,0.679493242,0.657163363,0.687305018,0.696983323,0.718847917
644,0.729069609,0.720784896,0.733065167,0.724897877,0.722869453,0.717771914,0.72456529,0.721282715,0.725510742,0.732119362
645,0.687021992,0.679489408,0.732097459,0.68127728,0.668110097,0.65613417,0.639105201,0.638100491,0.695309233,0.712116043
646,0.720435354,0.709642835,0.720462322,0.709666708,0.711148826,0.70310719,0.691319048,0.691812909,0.705614232,0.71992195
647,0.746943835,0.710684793,0.758862934,0.725275954,0.738408545,0.680093037,0.711817623,0.71362779,0.715671485,0.74980055
648,0.7253171,0.707962435,0.729329598,0.706803628,0.703967951,0.694174779,0.683150859,0.701164136,0.707288733,0.725603899
649,0.709676579,0.635356429,0.759588372,0.713593293,0.721755683,0.654486798,0.68416411,0.696330536,0.674261079,0.736304828
650,0.746079115,0.735376275,0.760147593,0.730431632,0.723208545,0.676481415,0.699832516,0.692316106,0.716604054,0.74320952
651,0.68953609,0.71270635,0.792562981,0.682030497,0.715881909,0.628422986,0.642544207,0.637219224,0.725788989,0.73937425
652,0.688566785,0.691521839,0.729852014,0.685414672,0.701543809,0.6811673,0.689031563,0.674322906,0.708369236,0.70953724
653,0.660518246,0.670173638,0.70110221,0.654203521,0.689472295,0.62494749,0.616843728,0.608888737,0.679608,0.679664151
654,0.71283501,0.705788734,0.721151822,0.702407288,0.697689294,0.683905143,0.671061325,0.702334805,0.706384284,0.71282209
655,0.722508169,0.722808846,0.73064548,0.717972843,0.715896079,0.71108602,0.698912806,0.714116267,0.720605698,0.725007179
656,0.727243364,0.725465115,0.733079655,0.722850034,0.715959456,0.715538896,0.70782293,0.720768714,0.723425232,0.72954589
657,0.751329606,0.74958396,0.765474618,0.751765919,0.75079345,0.741602742,0.752049036,0.752622453,0.755904561,0.755174972
658,0.672767144,0.666451793,0.703585211,0.659347406,0.680460453,0.636678974,0.673578255,0.671788805,0.691884713,0.684275648
659,0.722609937,0.716709882,0.732823107,0.716551512,0.721137546,0.713766026,0.713973457,0.71867008,0.723271882,0.722880034
660,0.76005016,0.757982351,0.764946395,0.756217443,0.757382463,0.757053916,0.754506619,0.757109549,0.758455127,0.761179323
661,0.713510553,0.713590907,0.732178669,0.711903297,0.714653396,0.694954381,0.704459512,0.7045776,0.719433664,0.721145608
662,0.725502023,0.719870543,0.732367396,0.720211741,0.717741657,0.707307541,0.710852835,0.712743082,0.724224138,0.725869767
663,0.761688577,0.758114019,0.766131863,0.758330124,0.758455867,0.755955595,0.753923836,0.756007209,0.760826005,0.763176281
664,0.7110569,0.711657494,0.727489055,0.713671286,0.708665075,0.69488018,0.706448419,0.701967285,0.717499205,0.7224911
665,0.728414634,0.721728622,0.729452623,0.722835521,0.721193898,0.71275897,0.710609697,0.716561187,0.721835051,0.728232844
666,0.720589305,0.718399914,0.729311053,0.708985963,0.709563307,0.702504702,0.705886505,0.704189489,0.715850236,0.725006672
667,0.67139664,0.679709798,0.712948124,0.657824841,0.656843611,0.652400629,0.671581679,0.67877364,0.685544959,0.693297802
668,0.726625526,0.720918791,0.731135176,0.713863456,0.717304903,0.708453159,0.708292297,0.706060686,0.717829054,0.726014813
669,0.704132095,0.705424062,0.718216403,0.691980442,0.687267434,0.672964181,0.689502443,0.687003393,0.69836939,0.708268837
670,0.721196791,0.710151861,0.728389975,0.711357935,0.708329932,0.692981881,0.696004923,0.678530436,0.707859376,0.718086749
671,0.70102914,0.714369318,0.727032053,0.688506702,0.689545204,0.704983599,0.708990897,0.697049325,0.715488495,0.720593822
672,0.708726905,0.711616179,0.721785929,0.698775313,0.701821537,0.691890063,0.682500694,0.692369569,0.702557688,0.711104993
673,0.72745704,0.72485736,0.732264692,0.716981588,0.711398653,0.720305351,0.706670743,0.717357606,0.724949298,0.728909864
674,0.754873228,0.754140633,0.76633267,0.745247608,0.748569448,0.751679947,0.758368558,0.7564638,0.756379732,0.759932026
675,0.755555876,0.751240069,0.766539158,0.751262078,0.752383633,0.751237872,0.754423852,0.752505503,0.756286289,0.758997997
676,0.719716259,0.716932964,0.732353909,0.710877015,0.715285421,0.699378474,0.712800504,0.714311462,0.721265171,0.725793271
677,0.76114512,0.758421546,0.765369338,0.757811806,0.755723557,0.756620277,0.754656824,0.755516983,0.757830679,0.761001445
678,0.757271571,0.748206743,0.766553693,0.744304497,0.743741605,0.750611001,0.757900859,0.751592964,0.755017792,0.762583942
679,0.723098841,0.721495784,0.732638318,0.716671486,0.714248296,0.697687529,0.709165568,0.707941963,0.725090545,0.725552904
680,0.723059211,0.720101489,0.732781382,0.713375676,0.712856195,0.711125482,0.713341683,0.715859261,0.701716237,0.727072323
681,0.721217531,0.71329465,0.729433913,0.714271751,0.707552505,0.701690311,0.710622994,0.711708768,0.718470738,0.724920872
682,0.72059711,0.714546694,0.732302669,0.706188701,0.706688229,0.70805796,0.710129764,0.708620852,0.717542367,0.724469337
683,0.72567699,0.718814894,0.731579674,0.714286866,0.716099548,0.708424999,0.711215333,0.711779404,0.722014855,0.728527088
684,0.721196746,0.712391536,0.732974208,0.704652106,0.710588657,0.708490459,0.712630909,0.70521935,0.719160836,0.727373713
685,0.706500724,0.697918913,0.718909199,0.691577407,0.692979128,0.686188623,0.692590511,0.685193577,0.699906681,0.711546451
686,0.716628524,0.708774222,0.730741317,0.706346064,0.708995696,0.705765665,0.709786535,0.678991625,0.709404447,0.722297781
