,LB,BOLE,MOOB,ARF,ARFre,SS-LB,VU-ARF,VU-ARFre,OALE,CALMID
1697,0.858726861,0.859359044,0.855617135,0.858827668,0.857686747,0.853044659,0.856126563,0.858511208,0.850075012,0.852062242
1698,0.864903503,0.867731567,0.866393633,0.867031381,0.865742235,0.856119098,0.85922425,0.85873891,0.855192568,0.863877981
1699,0.865301364,0.865068678,0.861118954,0.864446369,0.862149679,0.848155267,0.85080042,0.850282566,0.852655328,0.857601527
1700,0.864357023,0.866441664,0.856194079,0.866492868,0.86654165,0.831691728,0.845523451,0.845426617,0.84624266,0.851861401
1701,0.85946131,0.860774595,0.858813944,0.867631078,0.869502522,0.830000632,0.841314146,0.846278099,0.8428176,0.847022241
1702,0.869791296,0.872073827,0.869481378,0.863349027,0.867575403,0.860090677,0.864508247,0.865025699,0.857448915,0.862844186
1703,0.869531456,0.870805216,0.86272135,0.869014531,0.870606422,0.860087412,0.862499724,0.859697002,0.85749923,0.864743063
1704,0.867444472,0.870420891,0.853862364,0.859175568,0.865152547,0.86192156,0.856296012,0.852150393,0.856147606,0.862531723
1705,0.860048295,0.865932557,0.817127996,0.85886112,0.86039508,0.824837954,0.806420623,0.814997509,0.833665674,0.843962994
1706,0.86248459,0.868769049,0.821727363,0.86773032,0.866366805,0.838762618,0.823575368,0.817743489,0.836215776,0.844297569
1707,0.862012706,0.866958227,0.863138403,0.867348792,0.865747121,0.838739332,0.847724097,0.843208429,0.84785318,0.841497451
1708,0.871576456,0.872201937,0.866414673,0.871818955,0.8719903,0.859338221,0.866450062,0.852018212,0.857537753,0.862543697
1709,0.871391278,0.873148838,0.872039526,0.872608617,0.872914063,0.868084944,0.871086721,0.871753468,0.865927446,0.87130887
1710,0.840749585,0.855480336,0.82558709,0.861280662,0.862042218,0.818576424,0.817142025,0.817638725,0.834278873,0.844787903
1711,0.829217787,0.832423906,0.830690449,0.832254526,0.835125327,0.800987497,0.806397685,0.814228892,0.819822085,0.821944948
1712,0.830334343,0.833869933,0.83003652,0.835027533,0.835769709,0.817896042,0.826648923,0.830101907,0.823160753,0.827486041
1713,0.822003398,0.822544721,0.821873096,0.82566653,0.825635323,0.811853157,0.816386328,0.811709072,0.816457543,0.81716302
1714,0.823223527,0.82532708,0.82144434,0.825690518,0.825756555,0.816355864,0.82098548,0.822661626,0.819131874,0.819565589
1715,0.822749418,0.824584773,0.821997947,0.825343255,0.825882286,0.816932548,0.822615634,0.823624081,0.818863753,0.816286513
1716,0.828350184,0.832484006,0.834253535,0.837571461,0.842822071,0.813125188,0.830218131,0.824027015,0.828541089,0.817017442
1717,0.837219414,0.837425378,0.829550969,0.838801526,0.838198434,0.820588394,0.836100254,0.831323159,0.829322151,0.833999693
1718,0.829513262,0.83092793,0.826633946,0.835131822,0.832753946,0.816533923,0.825674919,0.826933173,0.821292166,0.824599828
1719,0.841702189,0.847897513,0.841333466,0.84634388,0.845533426,0.827011585,0.841522762,0.844155662,0.835910433,0.830503479
1720,0.840035179,0.839698141,0.833440425,0.845549942,0.845680869,0.826794762,0.840732608,0.82541246,0.831555881,0.839037916
1721,0.832911776,0.836349013,0.833687633,0.836163434,0.836650297,0.824527554,0.83237115,0.834029382,0.826168276,0.830234367
1722,0.83457876,0.836736482,0.834837575,0.836926923,0.836253389,0.827350135,0.83446036,0.833640905,0.829045218,0.83324409
1723,0.830522321,0.836892835,0.835875026,0.836425373,0.836954617,0.832580421,0.836033483,0.834642886,0.831420551,0.834413703
1724,0.819698694,0.806351599,0.830445124,0.835220231,0.836379335,0.7615656,0.833667349,0.834196538,0.812758652,0.771090982
1725,0.824687444,0.826081166,0.832536968,0.833452974,0.834579868,0.801173225,0.832163278,0.829139427,0.817030539,0.809884916
1726,0.833933417,0.834024773,0.832294983,0.834289077,0.835497329,0.808177032,0.831637878,0.829997139,0.823455257,0.822129266
1727,0.821496226,0.823518579,0.821033151,0.824531956,0.825391337,0.814192311,0.823144929,0.821923011,0.817146481,0.816485764
1728,0.824359895,0.8253203,0.823500401,0.826069745,0.826049018,0.814817845,0.824649204,0.825174159,0.81801142,0.815236289
1729,0.825382042,0.826030709,0.825683108,0.826108792,0.826010851,0.822353126,0.825480705,0.825492575,0.821784096,0.822181913
1730,0.820769293,0.825169889,0.822262976,0.825653979,0.825877248,0.819584618,0.824397413,0.825104821,0.819149978,0.821166837
1731,0.822447244,0.82523474,0.82396443,0.825780665,0.826133121,0.813597096,0.824690814,0.824554759,0.819564674,0.821013899
1732,0.814726881,0.816046142,0.814218153,0.816124443,0.816119278,0.81093528,0.815712484,0.815729296,0.810848033,0.813967969
1733,0.81571571,0.816151933,0.814614972,0.816145735,0.816137588,0.813749563,0.815865205,0.816053844,0.812536442,0.814563838
1734,0.815250004,0.816103108,0.81532255,0.816139759,0.816161616,0.814620503,0.816129798,0.816148186,0.814095303,0.814622206
1735,0.81452742,0.815834837,0.811376561,0.815986,0.816029338,0.812736509,0.815439307,0.81534653,0.810536295,0.812321096
1736,0.809185585,0.815389143,0.813447489,0.816074298,0.816128797,0.811374181,0.815902894,0.816061617,0.811222967,0.812608762
1737,0.813931747,0.816093589,0.812155797,0.815674077,0.815654602,0.81008769,0.814652732,0.813949348,0.810823418,0.813185071
1738,0.815299317,0.815142456,0.812482572,0.815930468,0.816116054,0.812112257,0.815586946,0.815688818,0.810401283,0.813450695
1739,0.814683362,0.815101896,0.812246257,0.815696296,0.815758094,0.810907106,0.815019568,0.815593167,0.810640932,0.812759157
1740,0.808211888,0.815055223,0.813990805,0.813857996,0.813194984,0.796834584,0.813075374,0.810899606,0.807391988,0.797744647
1741,0.823444766,0.824169887,0.815606026,0.827058518,0.827397327,0.813786154,0.824262427,0.825547361,0.823009162,0.822749805
1742,0.844221549,0.840416764,0.840912717,0.84900743,0.829660564,0.789071544,0.829359442,0.844174612,0.820204508,0.816725777
1743,0.857634341,0.85823197,0.846726666,0.859366103,0.85347912,0.830707185,0.831533117,0.851433943,0.838301904,0.849250284
1744,0.86031689,0.86009699,0.851705379,0.860402594,0.86043409,0.851991725,0.845908169,0.857919296,0.842693247,0.858156546
1745,0.857589185,0.857760905,0.847977236,0.860360885,0.860282558,0.850275562,0.856114794,0.859216942,0.84628484,0.856950616
1746,0.858348665,0.859885025,0.85442771,0.860428942,0.859214459,0.852565589,0.859291304,0.858745402,0.848293009,0.857776688
1747,0.855967087,0.86000343,0.858675512,0.860403539,0.8601704,0.850159654,0.859497254,0.859411785,0.852085358,0.854299898
1748,0.858158574,0.858397223,0.850383038,0.860362384,0.860286375,0.853067107,0.858785639,0.858459791,0.852168915,0.855565858
1749,0.86010234,0.860407003,0.856599238,0.860556281,0.860053218,0.853078756,0.859379271,0.859646706,0.854448975,0.857529212
1750,0.859923819,0.860365786,0.835605763,0.86022436,0.860039561,0.854952725,0.858665915,0.859612173,0.848436563,0.857015061
1751,0.858346042,0.860417432,0.845611485,0.86035319,0.85931284,0.855082463,0.859981349,0.859265017,0.852651391,0.857084973
1752,0.856028828,0.858541471,0.85752815,0.860324743,0.859744848,0.855146718,0.859876544,0.860251809,0.854792916,0.85607243
1753,0.858973477,0.859096322,0.855000674,0.859730681,0.859787506,0.857032756,0.860214691,0.86060351,0.854920231,0.857204107
1754,0.860264015,0.860252491,0.859083952,0.86058995,0.860565104,0.85742525,0.860490276,0.860573734,0.856077022,0.858566756
1755,0.856509182,0.85800068,0.853117736,0.860394173,0.860272737,0.856799443,0.859717123,0.860280884,0.852273651,0.856369895
1756,0.860547224,0.860575374,0.855923586,0.860450102,0.860497842,0.857909373,0.859795274,0.860162482,0.851280523,0.859457993
1757,0.8590921,0.860305202,0.848295845,0.857968176,0.859538698,0.856435198,0.856622167,0.857881354,0.849498269,0.8580529
1758,0.829912341,0.830272435,0.803758433,0.82040263,0.821105895,0.806565243,0.807661398,0.814016152,0.817472892,0.821787632
1759,0.821923047,0.816059368,0.799226123,0.816964279,0.817056046,0.76613749,0.780843934,0.77886491,0.792662221,0.798455098
1760,0.814455617,0.806687107,0.804466753,0.814044025,0.813968849,0.792441724,0.804348095,0.801920908,0.800781342,0.80129134
1761,0.813525307,0.811916901,0.809450677,0.81532356,0.815856084,0.803856,0.812352951,0.810601851,0.808955636,0.802819914
1762,0.813259284,0.814039812,0.813360143,0.815931143,0.815857301,0.808678683,0.812987968,0.814422247,0.810090901,0.803665336
1763,0.815406214,0.815555632,0.81462401,0.815756869,0.815988942,0.811556178,0.815254109,0.815480324,0.812452493,0.810062356
1764,0.820138411,0.820236683,0.822215664,0.82541135,0.82534506,0.816166968,0.819945925,0.823781027,0.819421987,0.821631833
1765,0.825286683,0.82554147,0.822323238,0.826154869,0.826200449,0.82153283,0.824626949,0.825871501,0.822095483,0.823792615
1766,0.827698741,0.829540279,0.828927238,0.832995641,0.833053486,0.826637707,0.828144262,0.826723757,0.830294651,0.831474636
1767,0.833509127,0.843783237,0.84241913,0.843638195,0.843821377,0.823070584,0.838943398,0.834050384,0.836794582,0.819003626
1768,0.843950702,0.846695996,0.842876988,0.847754615,0.847454584,0.828925956,0.844818255,0.843804416,0.836359105,0.82794803
1769,0.843016695,0.844397993,0.843482066,0.847443536,0.846919616,0.821726404,0.843064802,0.839758669,0.831324485,0.828794101
1770,0.841420172,0.845905877,0.849770648,0.854229567,0.849983243,0.820261509,0.838336185,0.839705241,0.836713764,0.83712143
1771,0.857060469,0.859516836,0.857114472,0.859971589,0.857584896,0.836633157,0.845876644,0.849187423,0.845881424,0.852437439
1772,0.850681094,0.850919042,0.83913313,0.853568265,0.851780994,0.82230104,0.823192779,0.822778116,0.830950379,0.839484119
1773,0.852894248,0.853820397,0.852182174,0.856413481,0.856544394,0.840472015,0.841366843,0.844426535,0.844748978,0.844213693
1774,0.858893109,0.859637306,0.856338703,0.859757377,0.859460656,0.85254049,0.852828498,0.855357931,0.854687036,0.852383666
1775,0.859630755,0.859812437,0.858162084,0.859800391,0.860460354,0.85781904,0.8565862,0.858900711,0.856499651,0.857954333
1776,0.841961644,0.857213958,0.834679328,0.854426858,0.857064527,0.836917442,0.828242703,0.840526575,0.840146962,0.846989104
1777,0.852515141,0.854467545,0.845063561,0.858126147,0.857988242,0.843169122,0.84718468,0.844279912,0.846853638,0.85223602
1778,0.855476824,0.858647836,0.848219942,0.859213897,0.857908529,0.83319707,0.848939676,0.855770764,0.841773968,0.843433922
1779,0.855442563,0.856323497,0.844880555,0.859079272,0.856096461,0.835158831,0.848687349,0.847601104,0.839250758,0.848481258
1780,0.850510557,0.857721179,0.823064247,0.857448912,0.851967912,0.840945286,0.837457328,0.849884453,0.838592442,0.847321027
1781,0.854266014,0.85622328,0.806373141,0.859143008,0.859217125,0.837447629,0.837705327,0.843284482,0.831886855,0.844741501
1782,0.855325777,0.85756862,0.849496032,0.860231779,0.860368037,0.844614556,0.850516237,0.853847879,0.845519873,0.848990123
1783,0.856023775,0.856336237,0.851590406,0.859926162,0.860139337,0.845080648,0.854660988,0.852465885,0.852928076,0.847865433
1784,0.830305277,0.84355824,0.841775326,0.846264777,0.8418488,0.82900864,0.841827755,0.83814199,0.835641061,0.831917631
1785,0.831119962,0.836087132,0.82815231,0.836027762,0.835021144,0.827175854,0.832201084,0.834893351,0.826259486,0.829672663
1786,0.829293063,0.836173316,0.828217392,0.836296204,0.835426659,0.829352995,0.832152679,0.833659943,0.826573636,0.832718333
1787,0.813274006,0.820310985,0.818209229,0.82497932,0.826023922,0.811826034,0.821510451,0.822236848,0.813304009,0.81387911
1788,0.815295044,0.815282224,0.817150978,0.821743883,0.818035839,0.799205245,0.814227553,0.813680772,0.810414598,0.804201952
1789,0.800763298,0.815648145,0.814709405,0.815471691,0.813020661,0.805163563,0.812832762,0.812780343,0.808929522,0.815364249
1790,0.811353513,0.815973525,0.810367736,0.815816674,0.814378353,0.806745766,0.811871039,0.814272025,0.808175914,0.811709791
1791,0.814731503,0.815714805,0.808037096,0.81576376,0.815570146,0.809594826,0.812630128,0.813576354,0.807683665,0.810699837
1792,0.789383506,0.782657075,0.795196907,0.805830696,0.805580975,0.756661404,0.800521148,0.803511124,0.788233783,0.760050665
1793,0.803801793,0.803657713,0.801074355,0.806441022,0.806345955,0.789801694,0.802901804,0.804711537,0.795394256,0.792882266
1794,0.793025129,0.791396608,0.795547538,0.797294846,0.797166577,0.78837513,0.796069388,0.796931358,0.791015948,0.786200831
1795,0.797866251,0.7974403,0.796011138,0.797743901,0.797692724,0.794329676,0.795752453,0.796866203,0.791926199,0.794129306
1796,0.794529741,0.797423922,0.796241087,0.797529199,0.797862106,0.793927934,0.796202033,0.795467015,0.791617854,0.794476269
1797,0.796223438,0.79727331,0.795230175,0.797787093,0.797626877,0.794165356,0.796772855,0.797072689,0.792016611,0.795221125
1798,0.794512955,0.79819725,0.804971671,0.799391688,0.799730176,0.789819478,0.798777106,0.798828409,0.795516035,0.790642426
1799,0.800276287,0.803395628,0.799629784,0.805563452,0.804995772,0.789098119,0.799135917,0.79700618,0.792325446,0.790976825
1800,0.796408032,0.797870278,0.791947873,0.796398772,0.796956502,0.788284004,0.793504286,0.793819353,0.790486614,0.792912904
1801,0.8162324,0.817083786,0.821901235,0.816706686,0.829047686,0.7785935,0.81800828,0.814179364,0.806358731,0.810413339
1802,0.841705928,0.839649501,0.775426153,0.828870061,0.838109696,0.783133298,0.811800793,0.766235358,0.792366811,0.817528238
1803,0.84434069,0.84329185,0.787893749,0.842131652,0.841880706,0.823227966,0.822604006,0.804215305,0.80922446,0.831684643
1804,0.846121183,0.847385293,0.814464531,0.844810859,0.843938026,0.837831236,0.833379002,0.818393246,0.826080174,0.838219091
1805,0.846658248,0.847994008,0.841282014,0.847326661,0.848131307,0.844531097,0.841387127,0.83325709,0.838304867,0.841421984
1806,0.846321241,0.84794171,0.844636694,0.848188218,0.848420653,0.845074763,0.84530736,0.839164927,0.842501639,0.841476401
1807,0.847391568,0.84791058,0.845303434,0.845768096,0.847096149,0.84330761,0.844043795,0.835236934,0.841023105,0.842376993
1808,0.832314212,0.84354313,0.844057428,0.845634387,0.842926188,0.826615968,0.827695401,0.829699395,0.831737455,0.833872253
1809,0.806081124,0.810433721,0.813675031,0.803709117,0.801935649,0.782665481,0.775101238,0.781989943,0.809086463,0.797784524
1810,0.813080086,0.815679802,0.814449271,0.817209148,0.814589182,0.781467766,0.791812554,0.792148004,0.801819073,0.812651835
1811,0.806389633,0.806664894,0.802436699,0.806534779,0.806411727,0.797706562,0.800422146,0.802701976,0.800715816,0.803854988
1812,0.825511885,0.825004427,0.819449147,0.825957908,0.825424256,0.818349779,0.820972957,0.820496262,0.8171607,0.824468046
1813,0.820410005,0.81432489,0.828295463,0.825283502,0.829763015,0.818288846,0.819366788,0.820183611,0.822092878,0.826231298
1814,0.830888509,0.825236411,0.836799957,0.82708632,0.833269833,0.823697109,0.815349833,0.819855395,0.832559753,0.835188315
1815,0.829560565,0.830441635,0.827343591,0.835482335,0.835428399,0.826972828,0.823377984,0.817295464,0.822270155,0.829841799
1816,0.84078063,0.838421396,0.836427201,0.840080653,0.834289896,0.821076932,0.820097888,0.823299766,0.830039366,0.828169675
1817,0.847919314,0.847762787,0.84510694,0.84808271,0.847807745,0.843463801,0.842578131,0.845204457,0.8398323,0.847233165
1818,0.843129204,0.845423634,0.83960557,0.847279429,0.846515549,0.836107145,0.838865506,0.840347303,0.836058679,0.841213044
1819,0.832445097,0.840203868,0.822093075,0.841638226,0.842324198,0.828734944,0.827648899,0.823655471,0.82748476,0.825267821
1820,0.847552658,0.847678205,0.827105845,0.847786511,0.847541646,0.838699373,0.836672431,0.841180888,0.832129248,0.839724783
1821,0.847044829,0.846700374,0.841662929,0.847616917,0.847301638,0.840775141,0.845575552,0.845677121,0.835361467,0.840345957
1822,0.846940289,0.848047675,0.845580973,0.848237573,0.848266952,0.840262109,0.84638298,0.843198557,0.840602972,0.840519812
1823,0.843513019,0.847709542,0.841523681,0.848472584,0.848304308,0.837406855,0.847669319,0.847727541,0.843581117,0.84066648
1824,0.844297286,0.847219243,0.845162342,0.848462322,0.848421586,0.841678511,0.84780815,0.84584279,0.843661051,0.843138048
1825,0.844273641,0.848475672,0.845939908,0.848483264,0.84842404,0.839399899,0.846264002,0.847599688,0.841325188,0.845016016
1826,0.848482962,0.848436897,0.845533276,0.848467257,0.848484848,0.843259798,0.848217594,0.847948123,0.844860719,0.847156832
1827,0.84579284,0.847917151,0.845997454,0.847839597,0.848483014,0.845153349,0.847071345,0.848468118,0.841489482,0.846471529
1828,0.818863931,0.787459474,0.798716664,0.82292024,0.822138732,0.757322669,0.829528483,0.843849764,0.792236073,0.774989531
1829,0.819757164,0.818953171,0.807646475,0.82442846,0.825296106,0.808162498,0.818104081,0.823643576,0.803104876,0.815641173
1830,0.823393516,0.823232253,0.820006674,0.826204734,0.826168463,0.815208653,0.818060552,0.825399082,0.81341566,0.821684036
1831,0.813207435,0.815217671,0.814137998,0.813481547,0.815514871,0.812338659,0.811097736,0.812147598,0.808415961,0.813185328
1832,0.815407033,0.815599814,0.815500453,0.816143898,0.816158098,0.812922906,0.815289002,0.815966736,0.814130385,0.814597376
1833,0.806731373,0.806697537,0.806342275,0.806732184,0.806733068,0.806191733,0.806601566,0.806545694,0.805514581,0.806364013
1834,0.812635009,0.816111251,0.814930681,0.816132573,0.815282426,0.815094408,0.814409933,0.816121078,0.809323407,0.814671043
1835,0.805941646,0.806644407,0.805842667,0.806718229,0.806704986,0.806591729,0.806623132,0.806391616,0.804023808,0.806509614
1836,0.805242167,0.806703474,0.806572995,0.806665563,0.806726662,0.806470439,0.806702462,0.806563507,0.804789632,0.806596966
1837,0.806347777,0.806707544,0.806419294,0.805912399,0.80586085,0.806647363,0.806673936,0.806734007,0.805620335,0.80660785
1838,0.804767051,0.80667789,0.806298549,0.806731053,0.806616891,0.806713427,0.806574658,0.806729534,0.804988095,0.806494963
1839,0.796714331,0.79770842,0.797440025,0.797972165,0.797900134,0.796628847,0.797753824,0.797954076,0.795935396,0.79691851
1840,0.794722656,0.79733926,0.797180762,0.797822734,0.797729369,0.797406865,0.797584111,0.797774278,0.795941122,0.797398787
1841,0.797606228,0.797970329,0.797967166,0.797937812,0.797925167,0.797547867,0.797842983,0.797926967,0.796569375,0.797858019
1842,0.799722933,0.806294348,0.801575648,0.806734007,0.80671606,0.806355478,0.805171885,0.804763423,0.799687145,0.805578903
1843,0.823671073,0.825716364,0.827846166,0.830272631,0.831011912,0.818798287,0.827382553,0.830363086,0.823895939,0.820360595
1844,0.836911175,0.835827216,0.837001156,0.844998812,0.839375057,0.805158219,0.840750983,0.843938019,0.825934071,0.808678287
1845,0.846213516,0.846833126,0.837289093,0.842980299,0.843637412,0.830681824,0.842131021,0.848159087,0.832677677,0.839585042
1846,0.846488655,0.846349439,0.84355969,0.848345134,0.848452817,0.835144862,0.844847091,0.847084899,0.835676917,0.844481345
1847,0.847591312,0.848389403,0.845147632,0.848380173,0.848261573,0.840189916,0.845844077,0.847394224,0.83898021,0.846773486
1848,0.833583237,0.846016716,0.82188362,0.846956988,0.847430865,0.833713786,0.838843036,0.832359157,0.831422852,0.839992218
1849,0.844166897,0.84728714,0.820478158,0.848086066,0.847923901,0.842205849,0.840226644,0.840661087,0.829574923,0.842821627
1850,0.848142331,0.848473247,0.820463818,0.848394841,0.848402142,0.843808746,0.845656191,0.845678942,0.837448622,0.845904186
1851,0.847596042,0.848407672,0.84356529,0.848433683,0.848419066,0.846855984,0.848117782,0.84791189,0.844338995,0.847403483
1852,0.847274666,0.847540252,0.843638632,0.847889784,0.847168479,0.844385863,0.846518347,0.846044997,0.842386073,0.844667051
1853,0.845825315,0.847809795,0.84727868,0.848396296,0.848059348,0.84202376,0.847410271,0.846175063,0.843642883,0.845336058
1854,0.84040101,0.846136621,0.837541427,0.845081375,0.844085487,0.833593803,0.837428514,0.836240927,0.831435362,0.838491784
1855,0.840375423,0.844105999,0.840765177,0.843861066,0.840759864,0.818908945,0.831314714,0.820538823,0.822425338,0.826636371
1856,0.844307222,0.847541057,0.844679053,0.84659911,0.845868882,0.836188119,0.842590557,0.83765247,0.839767097,0.842652002
1857,0.84382856,0.847254007,0.842084379,0.845282183,0.844825249,0.841411838,0.843483387,0.835275694,0.839592504,0.844752643
1858,0.847312463,0.847063144,0.842352188,0.845130987,0.845164382,0.846750335,0.845910399,0.844312199,0.843135,0.846251108
1859,0.816336409,0.835722927,0.822417633,0.835605113,0.835615671,0.831398652,0.830777411,0.823416015,0.828098025,0.831525448
1860,0.820117956,0.834471363,0.816256194,0.834125991,0.828127587,0.830767748,0.830217048,0.830699703,0.821878161,0.825720349
1861,0.824618204,0.825126872,0.808146932,0.825598637,0.825277309,0.81251513,0.823333903,0.823344782,0.815352488,0.818773863
1862,0.817739686,0.818575355,0.819952687,0.826116845,0.826075449,0.808824222,0.82289842,0.81795556,0.819643751,0.812639044
1863,0.806392515,0.806303375,0.802861425,0.806686566,0.806674739,0.80226589,0.80635977,0.80658817,0.803379932,0.80426763
1864,0.805487258,0.805509792,0.804503254,0.806724665,0.806725219,0.801013355,0.806524372,0.806686605,0.801793384,0.803685276
1865,0.806623448,0.806587186,0.804986742,0.806721831,0.806734007,0.802531913,0.806702487,0.806734007,0.804222036,0.805035152
1866,0.806734007,0.806734007,0.805845912,0.806734007,0.806732526,0.806101689,0.806642048,0.806732032,0.804603864,0.806684964
1867,0.815625998,0.815943907,0.815299285,0.81564652,0.81565533,0.813483851,0.815286031,0.814933194,0.813938585,0.815098552
1868,0.836498483,0.836436556,0.836911503,0.837033788,0.836980336,0.831615542,0.835819569,0.836853485,0.833319675,0.834369416
1869,0.836990434,0.8370228,0.836604474,0.837032116,0.837030341,0.835811691,0.836869808,0.8369371,0.83484349,0.836022729
1870,0.837012235,0.837037037,0.836970285,0.837034059,0.837014978,0.836552062,0.836857347,0.83693149,0.835032104,0.836916553
1871,0.835168511,0.837036146,0.836950095,0.837035068,0.837031752,0.836307775,0.836962865,0.837025404,0.834478741,0.836987528
1872,0.835658311,0.837027787,0.836910309,0.837031214,0.837032395,0.835184654,0.836976492,0.83702865,0.83507649,0.836257786
1873,0.835773485,0.837035813,0.836805884,0.83698915,0.837031936,0.830624078,0.836845532,0.837029895,0.834631729,0.836239371
1874,0.825306273,0.826262626,0.826186349,0.826232353,0.826260812,0.819927033,0.825125538,0.826262626,0.824601331,0.82516912
1875,0.825946397,0.825928964,0.825942564,0.825868634,0.826251875,0.82122589,0.825158948,0.826215646,0.823880536,0.824215171
1876,0.834266965,0.835776292,0.836177899,0.835570486,0.836942871,0.829335866,0.83224133,0.834270838,0.832739616,0.832582221
1877,0.840960721,0.848397516,0.847655937,0.848013775,0.84842738,0.841710429,0.845692705,0.848361822,0.844184778,0.846054354
1878,0.848128431,0.84846767,0.847814674,0.848145763,0.848294386,0.842937409,0.845546923,0.848264438,0.844534952,0.846086276
1879,0.846846978,0.8477589,0.848228732,0.847880079,0.847998599,0.84251889,0.845526943,0.848464263,0.844185823,0.844994882
1880,0.847286012,0.848195947,0.848364922,0.846861501,0.846768213,0.847527315,0.845967515,0.848411069,0.845456835,0.847999963
1881,0.847415348,0.847523846,0.847642086,0.846866986,0.84722636,0.844203707,0.846341912,0.848305899,0.844126952,0.847783248
1882,0.843543611,0.847504937,0.845613326,0.846190524,0.846729372,0.841635018,0.844442465,0.847496449,0.843894562,0.845834435
1883,0.846415415,0.847489528,0.844687287,0.843786638,0.845137234,0.842968831,0.842191736,0.845462247,0.842110522,0.846529764
1884,0.842443672,0.846163689,0.828090707,0.840976525,0.839959724,0.837942952,0.831891747,0.837093593,0.83829033,0.842920829
1885,0.842588803,0.847807395,0.811854004,0.843558083,0.845022599,0.844245463,0.83469919,0.8346133,0.840647371,0.845145943
1886,0.847002841,0.847277491,0.839734001,0.847617834,0.847266754,0.843142698,0.844649789,0.846373561,0.841829033,0.844530321
1887,0.847382267,0.848448858,0.84756673,0.848484167,0.848484848,0.846656282,0.848348876,0.848477619,0.846826785,0.8464771
1888,0.847021296,0.848119116,0.847839715,0.848480191,0.848484848,0.846479359,0.848348256,0.848460195,0.845307667,0.847631103
1889,0.848484848,0.848484848,0.845921319,0.848484309,0.848481084,0.847407007,0.848319692,0.848457224,0.846386269,0.848142869
1890,0.847945908,0.848482354,0.846782648,0.848481867,0.848484192,0.848416,0.848316431,0.848156766,0.845848791,0.847903956
1891,0.848184801,0.848472378,0.847497384,0.848473863,0.848484848,0.847990098,0.848283751,0.848480669,0.845356685,0.847520659
1892,0.848122993,0.848469477,0.848060458,0.848131632,0.848484848,0.848463651,0.848222584,0.848481862,0.846467954,0.848023412
1893,0.845587736,0.848484848,0.847673632,0.848467104,0.848483958,0.847987774,0.848237993,0.848421722,0.844886535,0.847893549
1894,0.847913411,0.848478134,0.847796001,0.848347823,0.848457858,0.847988465,0.848461844,0.848484848,0.846319109,0.848457085
1895,0.848484848,0.848484848,0.848214379,0.848475707,0.848484848,0.848481132,0.848465401,0.848484848,0.84753091,0.848469215
1896,0.848020528,0.848477483,0.848075914,0.848356796,0.848449011,0.848456985,0.84847459,0.848480418,0.847590278,0.848469374
1897,0.848484848,0.848484848,0.8477926,0.848387079,0.848484848,0.848477564,0.848369976,0.848475418,0.84687778,0.84799135
1898,0.848484848,0.848484848,0.848315468,0.848484848,0.848484848,0.848482173,0.848481916,0.848477068,0.847730804,0.848446673
1899,0.848465067,0.848484848,0.848023649,0.848484848,0.848484848,0.847997329,0.848483647,0.848484848,0.846752104,0.848478063
1900,0.847082928,0.848484848,0.847649617,0.848242612,0.848484848,0.847170944,0.848483762,0.848430832,0.846728298,0.847635518
1901,0.842284684,0.843608605,0.842243594,0.84345887,0.844173962,0.824845195,0.843106408,0.844444264,0.837066463,0.830980127
1902,0.846083549,0.848459643,0.847692478,0.848453176,0.848432097,0.845576105,0.848247477,0.848380257,0.84275772,0.84686283
1903,0.847238581,0.848117857,0.848087528,0.848484848,0.84848045,0.84706472,0.848463291,0.848462783,0.846131003,0.848116898
1904,0.848187598,0.848167741,0.848326526,0.848476832,0.848455652,0.847411107,0.848404641,0.848382217,0.846921114,0.84760342
1905,0.831384109,0.834648812,0.839604916,0.847209863,0.848264855,0.83426882,0.848072483,0.847536068,0.827546076,0.834228078
1906,0.838036146,0.837884012,0.840293148,0.845173324,0.842099142,0.827251241,0.843097023,0.840339802,0.833894083,0.834559921
1907,0.842368076,0.842303723,0.829045094,0.843531642,0.842602916,0.816144396,0.826276861,0.82075869,0.823676103,0.828302272
1908,0.820750499,0.823810995,0.821021436,0.825166968,0.824843701,0.813590611,0.816354189,0.815552124,0.810967915,0.823000801
1909,0.814336845,0.815750052,0.81439507,0.816103727,0.816058033,0.811884776,0.813805624,0.812677318,0.811876404,0.815640252
1910,0.806306358,0.806601588,0.806453609,0.806672424,0.806700001,0.805022453,0.803078308,0.802126523,0.803440084,0.806648326
1911,0.789887844,0.797841147,0.79795123,0.797972491,0.797975122,0.795146821,0.797429832,0.796578203,0.795887835,0.797658657
1912,0.792395783,0.797878656,0.796798284,0.797800566,0.797487406,0.795104632,0.797021375,0.797370101,0.793299948,0.797395163
1913,0.794662276,0.797918171,0.796604853,0.797943124,0.797942331,0.795232334,0.796889753,0.79671182,0.792584065,0.797446146
1914,0.797321107,0.797577159,0.796636387,0.79772896,0.797757262,0.794166508,0.796575062,0.796690094,0.794130082,0.794038351
1915,0.787100729,0.795244224,0.793616479,0.793743557,0.797160485,0.786835074,0.794826909,0.794656649,0.790495873,0.787640353
1916,0.794177581,0.792255009,0.793711733,0.797110868,0.797852241,0.782379688,0.795392052,0.795742248,0.784341948,0.784702532
1917,0.796546486,0.797620499,0.795251506,0.797593808,0.797709096,0.790715521,0.796752784,0.795451197,0.789979226,0.792841836
